region,lat,long,node_id
PGE,45.49399313993355,-122.82025363191742,TKTX_LNODEWR2
PGE,45.49399313993355,-122.82038636808258,TKTX_LNODEWR3
CA,36.003703,-119.94880266,TLRELKE_6_N001
PGE,45.37130699998229,-122.78517625715048,TLTN_LNODEWR1
PGE,45.37130699998229,-122.78530374284955,TLTN_LNODEWR2
CA,38.05521,-122.76091466,TOCALOMA_6_N001
LADWP,34.175740310821865,-118.36069083905292,TOL_SUB_LNODEONA
LADWP,34.1755596890815,-118.36069083928659,TOL_SUB_LNODEONB
LADWP,34.1755596890815,-118.36090916071343,TOL_SUB_LNODEONC
LADWP,34.175740310821865,-118.36090916094707,TOL_SUB_LNODEOND
CA,35.351278,-120.05071366,TOPAZC1_7_N021
CA,32.89877953728695,-117.23987836114814,TOREYPNS_6_N001
CA,32.89860046262259,-117.23987836136372,TOREYPNS_6_N007
CA,32.89860046262259,-117.24009163863627,TOREYPNS_6_N008
CA,32.89877953728695,-117.2400916388519,TOREYPNS_6_N009
CA,34.874546999987565,-117.06463593658151,TORTILLA_1_N001
CA,34.874546999987565,-117.06474606341848,TORTILLA_1_N007
CA,34.921148,-118.41353766,TOT108_2_N006
CA,34.00672,-117.94319266,TOT135G1_7_N001
CA,34.00671999995209,-117.94308320462522,TOT135G2_7_N001
CA,34.00662981168256,-117.94319266,TOT135G3_7_N001
CA,34.00671999995209,-117.94330079537478,TOT135G4_7_N001
CA,34.00681018831736,-117.94319266,TOT135G5_7_N001
CA,34.891462,-118.43257966,TOT148A_7_N001
CA,35.00916299998758,-118.29223589781499,TOT162E3_7_N007
CA,35.00916299998758,-118.29234610218502,TOT162W4_7_N001
CA,35.558399,-118.23707966,TOT179A_7_N001
CA,35.555363,-115.4592166,TOT210S1_7_N002
CA,34.703767,-118.301866,TOT427A_7_N001
CA,33.5630767991568,-117.67324523376014,TRABUCO_1_N001
CA,33.562897200749894,-117.67324523398426,TRABUCO_1_N005
CA,33.562897200749894,-117.67346076601575,TRABUCO_1_N009
CA,33.5630767991568,-117.67346076623987,TRABUCO_1_N013
CA,37.748395999944734,-121.41564562794373,TRACY_1_N001
CA,37.748305565247314,-121.4157666,TRACY_1_N002
CA,37.748395999944734,-121.41587437205628,TRACY_1_N007
CA,37.74848643475262,-121.4157666,TRACY_1_N101
CA,33.9,-116.766,TRANWND_1_N001
CA,39.486707,-121.68799366,TRESVIS_6_N001
CA,37.42009036798162,-121.7298862152428,TRIMBLE_1_N004
CA,37.41990963190925,-121.72988621551741,TRIMBLE_1_N010
CA,37.41990963190925,-121.73011378448267,TRIMBLE_1_N016
CA,37.42009036798162,-121.73011378475722,TRIMBLE_1_N020
CA,41.064242,-124.12836766,TRINIDAD_6_N001
PGE,46.07956299998172,-122.91113530035126,TRJN_LNODEVR4
PGE,46.07956299998172,-122.91126469964874,TRJN_LNODEVR5
PGE,44.856163,-122.95497966,TRNR_LNODEWR1
PGE,46.14962999998167,-118.02605517677446,TRW1_2_GNODE1
PGE,46.14962999998167,-118.02618482322553,TRW1_2_GNODE2
CA,38.982071,-121.63520566,TUDOR_6_N001
CA,38.247946,-122.26822866,TULUCAY_6_N001
CA,35.354039,-119.27063866,TUPMAN_1_N101
CA,35.354634,-119.2943866,TUPMAN_1_N102
CA,36.770622,-119.39323366,TVYVLLY_6_N001
CA,34.90309999998757,-118.25145507283625,TWILGHTL_7_N001
CA,35.688585,-119.68995166,TWISSLMN_6_N005
PGE,45.26965776069402,-122.67640766,TWLT_LNODEBR1
PGE,45.26957711963386,-122.67634084487426,TWLT_LNODEBT1
PGE,45.26957711963386,-122.67647315512579,TWLT_LNODEBT2
PGE,45.4328879999822,-122.57701619943893,TWNC_LNODEWR1
PGE,45.4328879999822,-122.57714380056106,TWNC_LNODEWR2
CA,35.194167,-119.57055666,TXMIDST_7_N001
CA,35.37695301426363,-119.07791367489159,TXROSDL_1_N001
CA,35.37695301426363,-119.07802832510842,TXROSDL_1_N002
CA,40.138392982499205,-122.20848578836896,TYLER_6_N001
CA,40.138392982499205,-122.20860821163107,TYLER_6_N002
CA,37.66,-122.3866,UALCOGN_1_N001
CA,32.88368472395273,-117.22242466,UCM_6_N001
CA,32.88360413801135,-117.22236859671558,UCM_6_N002
CA,32.88360413801135,-117.22247940328445,UCM_6_N006
CA,32.882113,-117.22301966,UCM_6_N110
CA,39.142823455087914,-123.19204845611493,UKIAH_1_N001
CA,39.14300254479826,-123.19204845640867,UKIAH_1_N005
CA,36.66,-119.6366,ULTPWRJ_1_N001
CA,35.741389,-119.05111166,ULTRAOGL_7_N001
CA,38.904167,-121.30972266,ULTRRCK_7_N001
CA,38.019722,-122.23583366,UNIONCH_7_B1
